cif,bg_hse
SM-16595,1.415386
SM-16597,1.411825
SM-16598,3.569277
SM-16599,3.547647
SM-16600,1.372315
SM-16601,1.28218
SM-16603,3.236764
SM-16604,2.441472
SM-16606,2.913816
SM-16607,3.27793
SM-16609,3.517189
SM-1661,0.080421
SM-16610,1.470953
SM-16611,1.840131
SM-16612,4.780447
SM-16613,2.673028
SM-16614,2.804841
SM-16615,2.817952
SM-16616,3.506741
SM-16617,2.051501
SM-16618,3.177907
SM-16620,4.042344
SM-16621,2.400325
SM-16622,2.159122
SM-16623,0.356342
SM-16624,3.157015
SM-16625,3.312479
SM-16627,3.166402
SM-16628,3.163889
SM-16629,3.543021
SM-16630,4.863584
SM-16631,4.343371
SM-16632,3.166077
SM-16633,2.860764
SM-16634,2.674275
SM-16635,2.524075
SM-16636,2.517894
SM-16637,1.634728
SM-16638,4.310652
SM-16640,2.237862
SM-16641,1.041642
SM-16642,1.624205
SM-16644,4.497935
SM-16645,4.497757
SM-16646,1.064491
SM-16647,3.153772
SM-16648,3.673034
SM-16649,2.520105
SM-16651,3.564446
SM-16652,3.633257
SM-16653,3.590975
SM-16654,3.376175
SM-16655,3.229042
SM-16658,4.385596
SM-16659,3.169685
SM-16660,2.907423
SM-16661,2.833433
SM-16662,1.429065
SM-16664,2.417034
SM-16665,4.580805
SM-16666,3.669795
SM-16667,3.950881
SM-16668,3.865097
SM-16669,1.729191
SM-16670,3.226309
SM-16671,3.434534
SM-16673,3.913838
SM-16674,3.106631
SM-16676,3.685573
SM-16677,3.90098
SM-16678,4.072238
SM-16679,3.306642
SM-16681,4.744358
SM-16682,1.68622
SM-16685,2.240401
SM-16686,2.399547
SM-16687,2.828734
SM-16688,3.279196
SM-16689,3.308901
SM-16690,3.785794
SM-16691,3.452851
SM-16692,3.187443
SM-16693,3.655
SM-16694,3.356554
SM-16696,2.864626
SM-16697,4.095724
SM-16699,2.874365
SM-16701,4.220588
SM-16702,2.643157
SM-16703,2.698779
SM-16704,4.284346
SM-16705,5.203385
SM-16706,1.583856
SM-16707,3.03237
SM-16709,2.747141
SM-16710,1.813118
SM-16711,3.069085
SM-16712,3.093443
SM-16713,1.805392
SM-16714,1.944136
SM-16715,2.209245
SM-16721,2.761107
SM-16724,1.775697
SM-16725,3.085033
SM-16726,2.909619
SM-16727,3.020798
SM-16728,3.734789
SM-16739,0.791434
SM-16740,3.061738
SM-16741,1.543688
SM-16742,0.217074
SM-16743,2.788071
SM-16745,3.078182
SM-16746,2.565617
SM-16752,3.008082
SM-16753,1.193139
SM-16754,3.72375
SM-16761,1.151615
SM-16762,1.137221
SM-16763,1.028759
SM-16765,2.816905
SM-16768,1.945716
SM-16770,1.033563
SM-16771,1.885104
SM-16777,0.970782
SM-16784,2.626493
SM-16786,1.676935
SM-16787,2.175422
SM-16788,1.865488
SM-16789,1.865924
SM-16790,3.474641
SM-16793,2.968998
SM-16794,3.069774
SM-16795,2.048312
SM-16797,0.761748
SM-16799,1.90745
SM-16800,1.072689
SM-16801,0.573924
SM-16802,1.397603
SM-16803,1.028951
SM-16804,2.863171
SM-16805,2.170747
SM-16806,4.439746
SM-16807,3.275442
SM-16808,3.719154
SM-16809,3.606102
SM-1681,0.013506
SM-16810,3.797142
SM-16812,1.458069
SM-16813,4.363029
SM-16814,3.948685
SM-16815,0.985218
SM-16816,3.017226
SM-16817,2.082983
SM-16818,2.151942
SM-16819,2.372353
SM-1682,0.472998
SM-16822,3.022681
SM-16823,2.98374
SM-16824,1.67051
SM-16825,1.299022
SM-16826,1.882998
SM-16827,3.924863
SM-16828,2.915166
SM-16829,2.880564
SM-1683,1.023574
SM-16830,2.634427
SM-16831,2.039717
SM-16832,3.616848
SM-16833,1.769983
SM-16834,1.923131
SM-16835,2.69176
SM-16836,2.694189
SM-16837,2.701461
SM-16838,4.615558
SM-16839,2.039149
SM-1684,0.119066
SM-16840,1.859319
SM-16841,1.299241
SM-16842,2.641189
SM-16843,1.987488
SM-16844,4.035376
SM-16845,2.018083
SM-16846,2.655796
SM-16847,2.119683
SM-16848,3.398498
SM-16849,2.94171
SM-1685,0.363157
SM-16850,1.764808
SM-16851,4.286149
SM-16852,2.834632
SM-16853,3.45973
SM-16854,3.259788
SM-16855,3.90422
SM-16856,3.008256
SM-16857,2.370571
SM-16858,1.743056
SM-16861,4.7183
SM-16863,4.823457
SM-16865,3.612473
SM-16867,2.930444
SM-16868,0.9639
SM-16870,3.61045
SM-16871,4.047294
SM-16876,2.053343
SM-16877,2.59211
SM-16878,0.590245
SM-16879,0.714298
SM-16884,2.807851
SM-16885,1.301418
SM-16889,2.855878
SM-16890,1.933841
SM-16891,2.808452
SM-16899,2.960639
SM-1690,0.02219
SM-16900,1.773704
SM-16901,3.395874
SM-16906,3.245712
SM-16908,0.235935
SM-16910,0.532391
SM-16912,4.586878
SM-16913,1.267973
SM-16914,2.08304
SM-16916,0.949236
SM-16917,2.965922
SM-16918,1.242963
SM-16919,0.680335
SM-16920,1.006474
SM-16923,1.030086
SM-16930,1.305908
SM-16931,3.831
SM-16932,5.206948
SM-16936,4.191814
SM-16937,3.804256
SM-16942,3.468695
SM-16943,3.249666
SM-16944,3.586176
SM-16945,1.862136
SM-16946,2.399019
SM-16947,3.663584
SM-16951,3.737425
SM-16952,2.753939
SM-16957,3.420015
SM-16959,1.93644
SM-16961,0.338167
SM-16965,2.084309
SM-16966,4.148409
SM-16967,2.521001
SM-16968,1.66233
SM-16969,3.537513
SM-16971,0.248333
SM-16974,3.055806
SM-16975,2.166236
SM-16976,0.161867
SM-16977,1.734808
SM-16979,0.476823
SM-16980,2.3322490000000005
SM-16981,0.0776510000000003
SM-16982,0.3247159999999995
SM-16983,0.021204
SM-16984,0.7105160000000001
SM-16985,0.236947
SM-16986,1.203609
SM-16988,0.427797
SM-16991,3.111448
SM-16992,3.329072
SM-16994,4.042447
SM-16995,3.950965
SM-16996,3.0504420000000003
SM-16997,3.472215
SM-17000,4.20993
SM-17002,3.729877000000001
SM-17004,4.4043220000000005
SM-17005,1.482975
SM-17007,2.052412
SM-17008,3.746489
SM-17010,1.2822329999999995
SM-17013,3.132798
SM-17014,2.255682
SM-17015,1.985797
SM-17016,2.036564
SM-17017,0.904909
SM-17018,3.691648
SM-17019,3.214058
SM-1702,0.401197
SM-17020,2.249578
SM-17021,1.6211499999999996
SM-17022,2.249163
SM-17023,3.666546
SM-17024,3.666182
SM-17025,3.189507
SM-17026,1.798261
SM-17027,1.2639
SM-17028,0.8779349999999999
SM-17029,1.4337090000000003
SM-17030,0.7379900000000001
SM-17031,0.7147069999999998
SM-17032,1.0597299999999998
SM-17033,0.912684
SM-17034,2.803897
SM-17036,1.7324129999999998
SM-17037,1.069216
SM-17040,3.669108
SM-17041,3.645899
SM-17042,2.354542
SM-17043,3.272071
SM-17044,2.7159880000000003
SM-17046,2.277826
SM-17047,1.949364
SM-17048,2.0707619999999998
SM-17049,2.0547330000000006
SM-17050,2.0601829999999994
SM-17051,0.415099
SM-17052,0.4161260000000002
SM-17054,1.0696770000000004
SM-17055,0.818936
SM-17056,3.314453
SM-17057,2.0495340000000004
SM-17059,3.174983
SM-17060,2.470208
SM-17061,1.953895
SM-17062,2.530117
SM-17063,1.3277520000000005
SM-17064,1.4330439999999998
SM-17065,0.8922460000000001
SM-17066,0.6295589999999995
SM-17067,1.024015
SM-17068,1.0220600000000006
SM-17069,1.9467050000000008
SM-17070,0.9147989999999996
SM-17071,1.5182879999999992
SM-17073,2.277804
SM-17074,0.756635
SM-17075,1.897288
SM-17076,2.0899140000000003
SM-17077,2.205975
SM-17078,1.31248
SM-17079,1.085343
SM-1708,0.012468
SM-17080,0.841507
SM-17081,0.953419
SM-17082,1.6334349999999995
SM-17083,1.7169230000000004
SM-17084,2.233299
SM-17085,1.007319
SM-17086,0.6850710000000002
SM-17087,2.794486
SM-17088,0.954294
SM-17089,0.5303400000000003
SM-17090,0.56511
SM-17091,1.4510240000000003
SM-17093,1.5964809999999998
SM-17094,0.6717209999999998
SM-17095,0.757444
SM-17096,1.9282830000000004
SM-17097,3.820556
SM-17098,3.1551310000000004
SM-17099,2.508346
SM-17101,4.380047
SM-17103,3.208821
SM-17106,2.067242
SM-17109,1.8808039999999997
SM-17110,1.2205529999999998
SM-17111,0.4649190000000001
SM-17114,2.916677
SM-17115,2.587967
SM-17116,2.253915
SM-17117,4.486168
SM-17118,0.8585179999999997
SM-17119,2.483835
SM-17120,3.340181
SM-17121,2.9016070000000003
SM-17122,3.1307830000000005
SM-17124,3.28378
SM-17125,3.1743740000000003
SM-17126,1.9380300000000004
SM-17127,2.2110550000000004
SM-17128,3.413674
SM-17129,2.852662
SM-17130,0.2260810000000006
SM-17134,4.024227
SM-17135,0.8619399999999997
SM-17136,0.7727759999999999
SM-17137,2.201911
SM-17138,1.83382
SM-17139,1.95697
SM-17140,3.35298
SM-17141,2.869409
SM-17143,0.0546839999999999
SM-17144,0.598217
SM-17145,3.531374
SM-17146,2.196484
SM-17147,2.760656
SM-17148,3.244535
SM-17149,2.334487
SM-17150,1.2325969999999995
SM-17151,3.073314
SM-17152,1.9753350000000005
SM-17153,4.486041999999999
SM-17154,3.148453
SM-17155,0.7312060000000002
SM-17156,4.320189
SM-17157,3.313121
SM-17158,3.3952710000000006
SM-17159,2.481795
SM-17161,2.207224
SM-17162,2.393165
SM-17164,2.693465
SM-17167,0.757571
SM-17168,3.46267
SM-17170,4.071243
SM-17172,1.6539440000000003
SM-17173,0.104953
SM-17175,1.84637
SM-17176,2.354521
SM-17177,2.089296
SM-17178,3.869446
SM-17179,1.672478
SM-17180,1.016387
SM-17181,0.6055090000000001
SM-17182,2.274952
SM-17183,1.289488
SM-17185,0.5757689999999998
SM-17186,0.9561779999999996
SM-17189,1.7535489999999996
SM-17190,3.009336
SM-17192,4.805093
SM-17193,2.281769
SM-17194,2.247087
SM-17195,1.510451
SM-17196,3.559491
SM-17197,3.152144
SM-17198,2.980927
SM-17199,2.020273
SM-17200,4.770447
SM-17201,0.8599560000000004
SM-17206,2.01196
SM-17207,1.707473
SM-17208,1.5158889999999998
SM-17209,1.660269
SM-17210,3.39893
SM-17211,2.814865
SM-17212,3.8068
SM-17216,2.328908
SM-17217,1.6505739999999998
SM-17218,2.133379
SM-17219,1.5547399999999998
SM-17220,2.2698570000000005
SM-17221,1.295802
SM-17222,1.945778
SM-17223,1.490578
SM-17224,0.0415799999999999
SM-17225,2.3154630000000003
SM-17226,3.363921
SM-17227,1.6691290000000003
SM-17228,1.796147
SM-17229,1.4704019999999998
SM-17230,0.847803
SM-17232,3.536967
SM-17233,3.3467530000000005
SM-17237,1.616427
SM-17238,1.496755
SM-17239,0.5727590000000005
SM-17240,0.525385
SM-17241,0.3307849999999996
SM-17242,0.674361
SM-17243,1.3376020000000002
SM-17244,1.8080900000000004
SM-17247,1.0578989999999997
SM-17248,1.6726139999999998
SM-17249,1.38274
SM-17250,1.383325
SM-17251,0.9374269999999996
SM-17252,1.393288
SM-17253,1.3874
SM-17256,1.125635
SM-17257,1.0987649999999998
SM-17258,1.535335
SM-17260,1.096845
SM-17261,0.699534
SM-17262,1.4851930000000002
SM-17263,1.0104909999999998
SM-17264,1.017171
SM-17265,0.5859300000000003
SM-17266,0.1972000000000001
SM-17267,1.1602519999999998
SM-17268,1.518736
SM-17269,0.6061359999999993
SM-17270,1.046257
SM-17271,1.777789
SM-17272,1.733173
SM-17273,1.6941399999999998
SM-17274,1.319075
SM-17275,2.15923
SM-17276,0.9411920000000004
SM-17277,0.6294469999999999
SM-17278,0.6681920000000003
SM-17280,0.949673
SM-17281,1.986434
SM-17282,1.784248
SM-17286,3.188478
SM-17287,2.554817
SM-17288,1.086566
SM-17290,0.523343
SM-17295,1.240362
SM-17296,1.3108099999999998
SM-17297,1.530521
SM-17298,1.114714
SM-17299,1.246411
SM-17300,2.691395
SM-17301,1.795357
SM-17303,0.343226
SM-17304,1.089631
SM-17305,1.5796009999999998
SM-17306,0.018523
SM-17308,0.696387
SM-17310,0.868264
SM-17312,3.050077
SM-17313,3.054615
SM-17314,1.603202
SM-17315,0.444642
SM-17316,1.7153360000000002
SM-17317,1.673234
SM-17318,3.1505650000000003
SM-17319,2.4582330000000003
SM-17320,2.571088
SM-17321,1.0879399999999997
SM-17322,3.925202
SM-17323,2.443949
SM-17324,3.529535
SM-17325,3.807364
SM-17326,1.650665
SM-17328,3.497396
SM-17329,3.655038
SM-17330,2.304322
SM-17331,3.891261
SM-17332,3.651901
SM-17333,1.576114
SM-17338,3.720739
SM-17339,2.634383
SM-1734,0.156275
SM-17343,4.8197030000000005
SM-17345,0.7163380000000004
SM-17346,1.388541
SM-17347,3.395858
SM-17348,3.239828
SM-17351,2.199
SM-17353,1.4064659999999995
SM-17354,3.680355
SM-17355,2.9447040000000007
SM-17356,3.036633
SM-17357,3.642477
SM-17358,0.8851079999999998
SM-17359,4.275379
SM-17360,3.121861
SM-17363,1.804255
SM-17364,1.904917
SM-17365,1.356957
SM-17367,3.435114
SM-17368,2.687305
SM-17369,3.440852
SM-17371,2.2662729999999995
SM-17373,2.937354
SM-17375,1.4333550000000006
SM-17376,4.062077
SM-17378,0.572089
SM-17379,3.708921
SM-17380,3.725896
SM-17381,2.841183
SM-17382,4.154771
SM-17385,0.197714
SM-17386,1.0182650000000004
SM-17387,0.280325
SM-17390,2.983724
SM-17393,0.28903
SM-17394,0.224866
SM-17395,0.056947
SM-17396,1.156307
SM-17397,3.543661
SM-17398,2.8429390000000003
SM-17399,1.793037
SM-17400,3.339371
SM-17401,1.844673
SM-17402,1.6127220000000002
SM-17403,1.770854
SM-17404,3.5811420000000003
SM-17405,3.264473
SM-17407,4.076486
SM-17410,2.508937
SM-17411,2.771243
SM-17412,1.738082
SM-17413,4.018646
SM-17414,1.7455819999999995
SM-17415,3.715528
SM-17416,3.970493
SM-17417,2.66493
SM-17418,3.225595
SM-17419,3.426741
SM-17420,3.61067
SM-17421,3.726576
SM-17422,2.584428
SM-17423,4.532783
SM-17424,2.446968
SM-17425,1.832035
SM-17426,2.549416
SM-17428,2.64585
SM-17430,2.261131
SM-17432,0.9552450000000006
SM-17433,3.0762810000000003
SM-17434,1.66729
SM-17435,2.763933
SM-17436,2.355397
SM-17437,0.306686
SM-17438,0.451262
SM-17439,1.182328
SM-1744,0.014681
SM-17440,1.851237
SM-17441,2.837956
SM-17442,2.76983
SM-17443,2.2727
SM-17444,2.1903140000000003
SM-17445,2.274938
SM-17446,1.3756180000000002
SM-17447,3.3697190000000004
SM-17448,3.123848
SM-17450,2.0368090000000003
SM-17451,2.0257500000000004
SM-17453,4.999271
SM-17454,2.0315570000000003
SM-17455,3.09212
SM-17456,1.453064
SM-17458,2.623395
SM-17459,2.896798
SM-17460,3.467338
SM-17461,3.208389
SM-17462,3.340155
SM-17463,1.375046
SM-17465,1.523487
SM-17466,3.78594
SM-17467,3.301995
SM-17468,2.348586
SM-17469,1.6601559999999995
SM-17470,3.439828
SM-17472,2.933422
SM-17473,3.2850829999999998
SM-17474,2.6708930000000004
SM-17475,2.255042
SM-17476,3.503567
SM-17477,2.1945269999999995
SM-17479,3.835014
SM-17480,3.515763
SM-17481,1.1446289999999992
SM-17482,2.87877
SM-17483,2.191121
SM-17484,1.180852
SM-17485,2.321545
SM-17486,1.268357
SM-17487,1.5482910000000003
SM-17488,2.349611
SM-17489,3.73552
SM-1749,0.474864
SM-17490,3.981277
SM-17491,3.076262
SM-17492,1.131399
SM-17495,2.029959
SM-17496,2.889139
SM-17497,0.656576
SM-17498,3.261566
SM-17499,2.998293
SM-17500,2.967461
SM-17501,1.163098
SM-17502,4.221591
SM-17504,1.766267
SM-17505,1.1207820000000002
SM-17506,2.989399
SM-17509,3.070564
SM-17510,1.5277580000000004
SM-17511,1.1239870000000003
SM-17512,1.143615
SM-17513,0.572522
SM-17514,0.425165
SM-17515,1.308821
SM-17516,1.89042
SM-17517,1.54619
SM-17518,3.333438
SM-17519,3.431421
SM-17522,0.772858
SM-17523,1.337257
SM-17526,2.658408
SM-17527,2.6346460000000005
SM-17529,0.481314
SM-1753,0.021906
SM-17531,2.382163
SM-17532,2.379713
SM-17533,1.1934109999999998
SM-17535,1.302117
SM-17536,0.551929
SM-17537,1.123122
SM-17538,1.339505
SM-17539,3.095751
SM-17541,2.6564140000000003
SM-17542,1.817182
SM-17543,1.791508
SM-17545,3.266368
SM-17546,2.4410990000000004
SM-17547,1.6512569999999998
SM-17548,1.190207
SM-17550,1.805005
SM-17551,1.4337620000000002
SM-17552,3.830204
SM-17554,2.424438
SM-17555,2.452143
SM-17556,0.673265
SM-17557,0.464591
SM-17558,2.1441790000000003
SM-17559,3.543064
SM-17560,2.5577110000000003
SM-17561,4.336784
SM-17563,1.828294
SM-17564,3.022929
SM-17565,4.06832
SM-17566,3.923859
SM-17567,3.808217
SM-17568,0.492288
SM-17569,3.15534
SM-17570,3.899097
SM-17571,2.772917
SM-17572,3.487906
SM-17573,3.202719
SM-17574,3.952743
SM-17575,3.170882
SM-17576,4.619567
SM-17577,0.0206229999999996
SM-17578,1.68641
SM-17579,1.5178899999999995
SM-17580,3.374182
SM-17581,3.939011
SM-17582,3.98073
SM-17583,2.792551
SM-17584,3.496664
SM-17585,4.676778
SM-17586,3.950518
SM-17587,2.626213
SM-17588,2.793699
SM-17589,4.783265
SM-17590,4.767447
SM-17591,3.668277
SM-17592,1.4262399999999995
SM-17593,2.438695
SM-17594,2.085391
SM-17595,3.192142
SM-17596,3.635435
SM-17597,3.0724940000000003
SM-17598,3.193243
SM-17599,3.134365
SM-17600,3.182799
SM-17601,2.395219
SM-17603,2.421735
SM-17604,2.799157
SM-17605,2.674694
SM-17606,2.689563
SM-17607,2.547363
SM-17608,2.189989
SM-17609,2.77362
SM-17610,3.007893
SM-17611,2.829933
SM-17612,2.628055
SM-17613,2.6887220000000003
SM-17614,1.389625
SM-17617,2.291142
SM-17618,2.670229
SM-17619,2.694983
SM-17621,1.64154
SM-17623,3.150998
SM-17624,3.126561
SM-17625,1.5788410000000002
SM-17626,1.563451
SM-17627,2.904127
SM-17628,1.851122
SM-17629,2.541135
SM-17630,1.6432699999999998
SM-17631,2.464967
SM-17632,3.000943
SM-17633,1.765325
SM-17635,4.342264
SM-17638,3.733007
SM-17639,3.127479
SM-17642,4.205867
SM-17643,0.748249
SM-17644,2.567077
SM-17645,2.211626
SM-17654,2.512085
SM-17660,2.212301
SM-17664,2.9098740000000003
SM-17665,0.1776280000000003
SM-17668,3.46909
SM-17670,1.8237879999999995
SM-17671,0.956582
SM-17672,3.775366
SM-17673,3.825283
SM-17674,4.920096
SM-17675,3.049424
SM-17676,3.11664
SM-17677,2.222341
SM-17678,1.725978
SM-17679,1.331124
SM-17680,1.978982
SM-17681,2.752584
SM-17682,1.98501
SM-17683,1.766455
SM-17684,1.533822
SM-17685,1.4900819999999997
SM-17686,1.402886
SM-17687,3.533356
SM-17689,3.177714
SM-17690,2.789118
SM-17691,1.9924570000000004
SM-17693,1.870575
SM-17694,2.228082
SM-17695,1.784152
SM-17696,2.663258
SM-17697,2.785976
SM-17698,0.382333
SM-17700,1.323772
SM-17701,3.977791
SM-17703,0.311623
SM-17704,6.743755
SM-17706,2.6769570000000003
SM-17707,0.822573
SM-17708,4.2599
SM-17709,1.935561
SM-17710,2.366543
SM-17712,3.444045
SM-17713,3.557729
SM-17714,3.433878
SM-17715,1.3176200000000002
SM-17716,2.282797
SM-17717,3.357851
SM-17718,3.345185
SM-17719,1.053804
SM-1772,3.337537
SM-17720,4.067247
SM-17721,5.34558
SM-17722,3.1415800000000003
SM-17723,2.45022
SM-17724,3.208959
SM-17726,2.694215
SM-17727,0.919278
SM-17728,2.15955
SM-17729,3.691133
SM-17730,2.776307
SM-17731,0.7539739999999999
SM-17733,1.394689
SM-17734,1.331359
SM-17735,2.649137
SM-17736,0.984728
SM-17737,3.399524
SM-17738,2.571106
SM-17739,2.491387
SM-17740,3.47122
SM-17741,4.035335
SM-17742,1.412125
SM-17743,0.718782
SM-17744,1.393021
SM-17745,0.936289
SM-17746,2.131113
SM-17747,2.949761
SM-17748,2.86661
SM-17749,3.422066
SM-17750,2.976261
SM-17751,3.655046
SM-17752,3.060461
SM-17753,2.189482
SM-17754,3.450784
SM-17755,3.443748
SM-17756,0.608666
SM-17757,4.367026
SM-17758,2.840231
SM-17759,3.112528
SM-17760,3.901629
SM-17762,3.771124
SM-17765,2.783801
SM-17769,0.736194
SM-17770,2.623861
SM-17774,1.073056
SM-17775,1.076068
SM-17777,1.905449
SM-17778,0.659046
SM-17779,1.604709
SM-17780,3.809064
SM-17781,3.749753
SM-17782,3.782667
SM-17783,3.644892
SM-17784,3.646294
SM-17785,0.572239
SM-17789,4.362207
SM-17790,3.281122
SM-17791,3.800743
SM-17792,2.655236
SM-17793,4.083953
SM-17794,4.985866
SM-17795,2.740647
SM-17797,1.471473
SM-17799,2.4768
SM-17800,2.77668
SM-17801,1.838293
SM-17803,2.014716
SM-17804,1.090961
SM-17809,0.021304
SM-17810,2.74904
SM-17811,2.745141
SM-17812,1.251828
SM-17815,2.805628
SM-17816,2.809626
SM-17829,0.589562
SM-17834,2.886769
SM-17836,1.402822
SM-17838,2.153297
SM-17839,1.999088
SM-17845,2.131638
SM-17846,0.886081
SM-17848,1.213491
SM-1788,4.752707
SM-17887,2.083205
SM-17907,1.081251
SM-17918,3.857439
SM-17919,2.336457
SM-17924,2.291032
SM-17928,3.062862
SM-17929,1.983487
SM-17931,1.632262
SM-17935,2.371072
SM-1796,4.679532
SM-17960,0.45847
SM-17961,0.578579
SM-17979,1.768125
SM-17981,1.940265
SM-17987,1.272741
SM-17989,2.037163
SM-1799,4.750712
SM-17990,0.627139
SM-17992,1.272145
SM-17993,1.36591
SM-17994,1.707569
SM-17999,0.877971
SM-1800,3.508925
SM-18000,1.375427
SM-18001,1.441833
SM-18011,1.109487
SM-18012,1.013304
SM-18016,1.368585
SM-18018,3.189251
SM-18020,2.79537
SM-18021,2.615133
SM-18029,1.02459
SM-1803,3.340424
SM-18031,2.993937
SM-18032,3.001868
SM-18033,2.21018
SM-18039,0.788764
SM-18041,3.428259
SM-18044,1.704513
SM-18048,0.293578
SM-1805,4.459158
SM-1806,4.388847
SM-18067,3.534261
SM-1808,4.054888
SM-18080,2.217672
SM-18081,2.550108
SM-18082,0.264493
SM-18083,2.97728
SM-18085,0.405207
SM-18086,0.121241
SM-18087,2.547029
SM-1809,4.487896
SM-18090,1.797724
SM-18091,1.800598
SM-18092,2.854772
SM-18095,4.077014
SM-18096,3.429566
SM-18097,2.543317
SM-18098,2.111782
SM-1810,3.961682
SM-18104,6.13301
SM-18109,3.159133
SM-1811,4.521498
SM-18116,3.946447
SM-18119,3.484274
SM-1812,3.718301
SM-18120,1.7123280000000003
SM-18122,3.4054999999999995
SM-18129,3.2674070000000004
SM-1813,3.77274
SM-1814,3.433077
SM-18141,1.507939
SM-1815,3.414239
SM-18151,3.888974
SM-18152,2.523309
SM-18156,2.654432
SM-1816,3.944396
SM-18160,3.118025
SM-18161,4.14391
SM-18164,2.7035820000000004
SM-18165,2.702737
SM-18172,1.3123699999999998
SM-18173,6.532386
SM-18174,0.6891779999999996
SM-18175,3.311553
SM-18176,0.7295200000000004
SM-18178,2.775156
SM-18179,3.156708
SM-18181,3.600362
SM-18182,0.5112220000000001
SM-18184,0.7040149999999996
SM-18187,1.687763
SM-18188,1.695774
SM-18194,0.496518
SM-18197,1.0516390000000002
SM-18198,1.9108060000000004
SM-18199,2.449395
SM-18201,0.4353479999999994
SM-18203,3.697005
SM-18204,1.314572
SM-18205,7.056425000000001
SM-18213,2.19718
SM-18215,3.318671
SM-18216,2.127835
SM-18219,4.239086
SM-18220,3.788802
SM-18221,8.961626
SM-18223,2.4306019999999995
SM-18224,2.889338
SM-18226,3.073272
SM-18232,3.837287
SM-18233,3.841868
SM-18234,4.790811
SM-18236,1.340255
SM-18240,2.382034
SM-18242,3.289021
SM-18247,3.959217
SM-18248,2.74566
SM-18258,3.764898
SM-18263,1.654599
SM-18266,2.365772
SM-18267,0.8477929999999998
SM-18268,1.965392
SM-18269,3.291325
SM-18270,3.015257
SM-18272,2.967104
SM-18274,0.119835
SM-18275,1.4497250000000008
SM-18276,2.538608
SM-18277,1.40462
SM-18278,3.659393
SM-18280,3.744152
SM-18287,2.837226
SM-18288,2.511685
SM-18291,3.567289
SM-18292,0.3723400000000003
SM-18293,2.859101
SM-18294,1.5351339999999998
SM-18298,3.290331
SM-18299,1.374309
SM-183,4.197041
SM-18308,6.29476
SM-18309,2.352896
SM-18311,3.719093
SM-18315,4.186952
SM-18319,6.204630999999999
SM-18323,6.264702
SM-18326,3.407668
SM-18328,5.144037
SM-18330,2.900937
SM-18331,4.022633
SM-18332,5.22516
SM-18333,5.459705
SM-18336,1.446988
SM-18337,5.977449999999999
SM-18344,3.206716
SM-18345,3.0784260000000003
SM-18347,1.497202
SM-18349,2.487629
SM-18351,1.1436450000000002
SM-18353,2.534237
SM-18355,1.1795019999999998
SM-18356,3.606686
SM-18357,2.3864780000000003
SM-18360,4.951419
SM-18363,3.452147
SM-18364,2.486256
SM-18365,2.000111
SM-18367,4.240625
SM-18369,3.804088
SM-18372,8.472137
SM-18375,2.592979
SM-18378,2.9262760000000005
SM-18379,4.583183
SM-1838,3.616388
SM-18380,4.268834
SM-18381,1.0442270000000002
SM-18382,1.3563299999999998
SM-18385,3.319794
SM-18386,4.177549
SM-18389,0.863455
SM-18391,3.54109
SM-18398,6.254313
SM-18399,1.042754
SM-184,3.603531
SM-18402,1.204087
SM-18403,2.482377
SM-18405,2.908151
SM-18407,3.053551
SM-18409,3.158244
SM-18410,3.094251
SM-18413,1.344299
SM-18415,3.379133
SM-18422,1.6257370000000004
SM-18423,0.5802059999999996
SM-18433,1.376836
SM-18434,3.664127
SM-18439,1.2416359999999995
SM-18442,3.4698070000000003
SM-18446,3.329184
SM-18447,1.7642189999999998
SM-18451,4.406609
SM-18452,0.6152669999999998
SM-18454,5.308282
SM-18457,2.040331
SM-18459,3.3791630000000006
SM-18461,2.0535620000000003
SM-18462,4.484769
SM-18463,2.6432170000000004
SM-18464,2.428665
SM-18465,4.333575
SM-18466,2.6544609999999995
SM-18467,3.363005
SM-18468,2.7670570000000003
SM-18469,3.1733640000000003
SM-18470,6.234452
SM-18471,2.601421
SM-18472,7.135643
SM-18473,4.408342
SM-18475,2.381764
SM-18478,1.546646
SM-18480,4.203714
SM-18482,2.8400380000000003
SM-18483,3.505704
SM-18487,2.650955
SM-18488,1.685916
SM-18489,3.567521
SM-18495,7.025251000000001
SM-185,4.405084
SM-18505,5.7457080000000005
SM-18506,0.665788
SM-18507,0.2162540000000001
SM-18509,3.051995
SM-18510,1.854527
SM-18512,0.3538489999999998
SM-18513,2.851449
SM-18515,3.0178519999999995
SM-18516,1.3955810000000004
SM-18519,1.2861509999999994
SM-18521,0.616764
SM-18526,1.491253
SM-18527,2.023042
SM-18528,2.561396
SM-18529,2.375114
SM-18531,3.10638
SM-18533,2.765959
SM-18534,2.793107
SM-18535,1.2764170000000004
SM-18536,2.048154
SM-18537,1.553584
SM-18545,2.490296
SM-18546,2.440744
SM-18550,2.497337
SM-18555,2.500052
SM-18557,2.571187
SM-18561,1.303767
SM-18564,1.1066030000000002
SM-18565,4.3203
SM-186,5.087285
SM-1860,4.914777
SM-18602,2.697476
SM-18612,0.164647
SM-18617,3.70006
SM-18618,1.428604
SM-18621,3.726601
SM-18643,1.341492
SM-18646,1.092546
SM-18668,1.140036
SM-18677,0.388154
SM-1868,4.397582
SM-18680,0.969277
SM-18683,0.555422
SM-187,4.914898
SM-18707,0.193664
SM-18710,3.615348
SM-18716,3.063724
SM-18725,4.598756
